rank,name,scores_overall,scores_teaching,scores_research,scores_citations,scores_industry_income,scores_international_outlook
112,Bilkent University,55.4,34.3,36.1,95.7,32.4,47.7
183,Middle East Technical University,47.7,39.5,39.5,66.4,43.9,27.2
